user_id,book_id,rating
30160,33,4
30160,1586,2
30160,118,4
30161,1327,4
20990,396,3
27552,6144,3
30163,3776,4
15950,11,5
15950,67,3
23476,3427,4
15950,3264,5
15950,3776,5
30163,180,4
30163,2336,4
15950,45,4
15950,1055,4
30163,5437,3
15950,2612,4
30152,5070,5
6517,3038,3
6517,144,4
29993,11,2
15950,3106,4
15950,6727,5
30163,7307,4
18794,273,4
24125,11,5
24125,67,5
30167,403,4
17242,396,4
17242,11,4
14125,430,4
17242,67,3
30168,40,5
30168,33,5
30168,848,4
29675,396,3
30168,11,4
14125,3106,3
30168,4080,3
30168,5155,4
30168,8789,4
17242,256,3
17242,236,3
19348,273,5
1631,8114,4
29993,33,4
30168,2742,2
30173,6108,5
30173,1321,4
30173,3110,5
30173,6217,5
11017,3593,3
30173,1099,3
30173,2336,2
30173,7778,4
3140,649,4
20613,45,3
13199,2440,3
30175,3232,5
30174,67,4
30174,33,3
29790,2102,4
30171,11,5
30171,67,5
24903,2942,5
24903,2724,3
24903,3264,5
30176,11,3
30176,67,5
22671,430,5
30176,33,4
22671,1270,4
24903,8664,2
22671,4250,4
22671,4602,5
24903,9978,4
30177,3593,5
30162,4118,3
30162,6079,3
30162,6838,3
24903,5798,3
30177,4214,5
26067,662,4
19297,33,3
12333,8223,3
15875,3675,4
30179,2181,4
19878,45,3
17861,825,3
30181,3172,4
8966,4602,3
30181,11,5
30181,33,3
30181,67,5
30182,6594,3
30182,9517,4
30182,3776,4
30180,11,5
30180,45,4
30180,1055,1
30180,67,4
17811,45,4
17861,45,4
15082,2738,3
15082,236,5
15082,11,5
15082,67,5
15082,40,5
30069,2181,4
15082,256,4
30187,144,5
30171,45,3
30187,45,3
30187,118,3
15082,1714,5
30171,118,3
30186,11,4
30186,45,3
30171,40,2
30186,1055,3
30186,848,4
30186,2942,5
30186,3143,4
13389,7228,3
30181,7567,3
30181,3678,4
30188,2520,5
30188,33,4
30186,2403,3
30186,1714,3
15176,3427,4
22572,378,3
22572,67,5
25161,378,4
30186,916,3
25161,430,5
25161,520,5
25161,380,3
25161,1915,3
25161,1703,4
20054,67,4
20054,11,5
30188,430,5
30181,5493,4
18974,45,4
17867,144,3
30191,461,4
30193,45,4
30191,11,3
30191,45,3
30191,33,4
30191,273,3
30191,118,5
30191,825,3
30194,6613,5
30191,256,5
3966,2520,2
30191,236,5
30191,916,4
30194,3232,5
30195,33,4
30194,7298,5
30195,40,1
30196,1327,4
29831,6594,4
16806,2451,5
16806,2540,4
18854,144,5
5602,144,5
5602,256,1
30199,1888,3
30199,180,3
30199,5933,4
30200,33,3
29831,118,4
21649,430,4
24881,6329,4
30202,3898,2
30202,5053,3
12792,1085,4
12792,1125,3
12792,1793,2
30204,5053,5
19782,1252,3
30087,461,3
30087,848,4
30087,118,4
24377,461,3
24377,662,4
24377,8360,5
13743,40,5
24377,33,3
30201,7173,5
30201,180,5
30027,6546,3
22079,2520,3
30210,828,5
30210,1586,5
30210,33,5
30210,1270,5
30210,1282,4
30210,1915,4
30210,9517,5
25390,6144,4
23839,2102,4
23839,45,3
23839,825,4
23839,461,5
30211,45,5
30211,33,4
30211,2520,4
30212,5437,5
30211,828,3
30212,3776,5
30211,1487,5
30211,430,4
30211,3708,3
30211,2543,4
30211,5037,3
5981,144,5
30211,649,4
14364,40,3
24893,11,4
22095,40,1
24893,67,4
30218,8223,4
30218,2520,4
24893,40,3
25729,11,3
30221,33,4
27191,11,2
29186,5054,4
30222,33,4
27191,403,5
27191,8382,1
30221,2594,5
30225,180,4
22067,40,2
30226,2984,4
30227,2852,5
30222,2942,5
30222,3264,5
30222,3776,5
23040,67,5
30216,11,4
16334,3007,5
9247,3898,4
30220,3776,4
13570,4828,4
13570,5947,4
30220,33,4
9319,649,5
3751,7228,4
21230,2440,4
21230,3172,5
29652,7298,4
21230,4716,4
21230,2336,5
21230,3923,4
21230,6322,4
29202,8996,3
21230,3106,4
21230,1327,4
21230,7778,4
30234,2181,5
3728,144,4
25180,8969,3
16153,396,3
30234,180,2
23567,6364,2
20000,273,4
30236,33,4
30236,461,5
30201,5179,4
4960,3593,4
30238,461,3
30236,118,3
28545,3593,5
5965,5037,4
5965,5863,4
5965,662,3
9686,1099,4
25239,2738,3
7263,8355,4
7263,3678,5
7263,7567,4
7263,33,4
7263,5493,4
30212,180,5
9039,1270,4
9039,9172,4
30242,45,3
30242,1055,1
30242,436,1
30242,9679,4
30242,3172,4
13689,144,4
3083,2102,4
30244,11,5
30244,45,5
30244,657,5
30244,1055,5
30244,436,5
30244,2284,4
30245,1099,5
30246,828,5
30246,33,4
30249,11,4
30249,33,5
30249,67,4
30249,848,3
30249,118,4
30195,2284,2
30195,2738,4
11584,1282,4
30251,5053,5
11474,45,4
30251,3898,5
30251,8052,3
29471,403,3
29471,2181,5
29471,3232,5
30251,8121,5
30252,40,2
29471,7720,5
29471,3172,3
23686,4831,4
30253,11,4
30166,461,4
29252,825,3
30166,380,4
30255,11,4
30166,1487,4
30254,67,5
30166,3776,3
30256,33,3
30256,848,5
30256,3264,5
30254,1321,5
30254,3110,5
30254,2585,4
30256,11,5
30256,67,5
30256,3776,4
30256,180,4
30256,1384,4
30256,2336,3
30256,6617,4
28199,3156,4
22673,461,4
30257,144,5
30257,40,1
30166,6364,3
30257,2520,1
30257,3427,4
30257,6329,5
30257,236,5
30257,7630,4
30166,848,5
21236,45,4
11697,45,5
13846,2305,4
11697,67,5
5380,396,3
11697,1384,5
14331,461,4
26846,7307,4
6546,4716,5
30233,11,5
30233,40,5
30233,256,2
30065,45,4
30233,1714,4
5615,7259,3
18652,45,4
5040,144,4
1519,649,3
30259,11,5
30259,45,4
30259,67,5
30259,33,5
30259,520,4
20418,3682,3
30259,378,5
30262,45,5
19146,6870,4
26573,45,5
26573,657,4
4730,45,3
26573,11,4
26573,40,3
18646,5933,3
30263,2181,5
30211,118,5
30211,3311,4
30211,4057,4
30211,1714,4
30263,33,5
30211,848,4
24691,3540,3
30265,3232,5
30265,33,5
24705,825,4
24705,2322,4
30268,45,5
30268,33,5
30255,118,1
30268,40,5
30255,916,3
5558,144,5
6782,11,4
6782,396,5
6611,1888,5
29077,7242,4
30269,5798,2
30269,67,4
30269,11,4
30269,6723,2
30269,1703,4
30269,1915,3
30269,33,3
30269,180,4
6782,256,2
28120,396,4
30074,1586,4
30074,45,4
28788,461,4
18273,396,2
13071,4831,2
30233,5933,2
30233,396,5
12899,403,4
29220,6329,3
25574,1464,4
20317,403,4
2387,8121,4
30279,45,4
24269,436,3
20232,33,5
24269,461,3
22062,45,4
1739,649,5
30282,33,5
30282,40,5
4790,273,4
28875,45,5
28875,436,5
28875,33,4
28875,118,4
28875,662,5
28875,916,5
28875,9650,5
28875,828,5
30279,118,3
2776,45,4
25936,5947,4
22067,5241,3
22067,67,3
3262,3861,4
30287,144,4
30287,40,5
30287,396,4
30287,256,3
30287,825,3
30287,273,4
30287,45,5
30287,118,4
30287,33,4
30287,1714,4
30287,461,4
30287,3007,3
20843,45,4
20768,1915,2
28032,45,4
29612,3861,3
29612,3021,4
19647,144,5
30290,11,5
30290,33,5
27325,256,5
27325,273,5
27325,825,5
27325,848,5
27325,396,5
9941,6287,4
27325,33,5
9941,825,2
26520,5054,4
30294,67,5
30294,33,5
30294,436,5
30294,45,5
30222,45,1
26520,3048,4
30295,380,4
25708,33,4
25708,11,4
25708,273,4
25708,256,4
30295,7327,5
27921,118,5
27921,1714,5
25973,45,4
30297,3232,5
26929,67,4
15408,461,5
26450,5179,3
30222,723,3
30302,1327,5
30302,828,5
20589,3427,4
30203,2594,3
30303,180,1
24486,1464,5
30203,5630,3
21863,180,2
30293,2585,2
30293,6290,2
30293,1321,2
30293,5523,4
30304,11,4
30304,6877,3
30304,45,1
30304,33,4
30304,662,4
21550,662,4
30304,273,3
30304,848,3
9853,1252,4
18771,45,4
30306,5523,5
30306,2585,5
30306,2851,5
30308,118,5
30308,45,1
7078,144,4
30308,40,4
19035,396,3
30218,3708,4
14938,67,1
30309,45,4
30309,118,4
30309,380,3
30306,7076,2
30306,8559,3
30309,3651,3
30309,2851,3
18832,7974,5
25685,1487,4
25685,430,3
25685,380,3
25685,1205,4
25685,1282,4
5026,2305,4
24675,45,3
20263,33,5
20263,461,3
28724,1793,4
28724,1125,4
30319,396,3
30319,33,4
30307,649,3
1367,40,1
30307,33,4
30307,11,5
30307,67,3
30307,256,2
30307,378,4
1367,236,2
30321,5155,4
21490,6813,5
30322,11,4
30322,3427,3
30322,273,4
30322,3021,4
30322,662,5
30322,33,5
26414,144,4
26414,40,3
13035,144,4
15516,40,4
15516,67,4
15516,273,3
15516,396,4
15516,11,4
26414,825,5
15516,2520,3
30323,6003,3
30323,7675,3
30325,67,5
30325,11,5
30325,7259,5
30325,180,4
30325,256,5
27382,6003,3
27382,2181,3
7282,8654,3
15584,33,4
15584,67,4
30327,256,3
30327,273,5
30327,396,5
30327,144,5
20627,3156,5
30327,67,5
30327,1310,3
30327,118,5
30329,6003,4
30327,662,3
30326,40,3
30329,461,5
30326,33,3
30329,273,5
25539,1055,1
30329,33,5
30329,11,5
30326,180,3
30329,40,4
27382,8260,3
14957,33,2
30177,8973,5
30177,1055,5
30177,662,5
30177,2403,5
30177,436,5
30330,7110,4
19913,3898,2
22005,45,4
30321,33,3
30321,40,1
30321,11,3
30321,45,5
30313,273,5
30313,825,5
30313,2322,4
17672,118,5
17672,3143,5
30313,118,4
30313,378,5
30313,1384,4
30313,723,5
18832,4110,3
18832,657,3
22977,3427,3
18738,1085,4
18738,1125,3
18738,1793,3
30342,256,2
30342,916,3
30342,236,5
30342,8382,1
30342,9222,5
30342,8121,5
30342,6877,5
58,9862,4
30338,11,4
30345,2403,4
27922,7228,5
30345,2520,5
6524,825,4
12300,7228,4
30346,2585,3
30346,2434,4
30346,9798,3
1367,144,5
30349,916,4
11483,4473,4
1694,144,5
30351,33,4
30351,273,4
30351,11,5
30351,825,5
30351,256,5
30351,2967,4
30351,916,4
29401,45,4
29908,45,5
12468,2102,5
29218,3678,4
30356,1586,4
30356,520,5
30356,1270,4
22000,5447,5
20737,3682,4
16451,118,4
30360,45,3
30360,403,2
30353,11,2
22281,2441,5
27457,33,4
30363,33,4
144,1464,5
30367,7720,4
30369,33,4
30369,2181,4
30369,3232,4
29690,1310,4
15452,828,4
30369,916,4
29690,657,3
30369,3172,4
30369,1384,3
30369,1099,3
6469,1462,5
30369,11,4
10946,3861,1
30371,11,5
30371,33,4
30373,45,5
30373,67,5
30373,11,5
29205,7762,5
7646,3861,4
30375,2980,5
24638,848,4
1367,2980,3
24638,5053,4
30375,144,5
14693,67,5
30366,461,4
30375,236,4
30375,11,4
30366,2724,4
30375,40,1
30375,33,3
14693,45,4
27580,256,4
19990,825,4
19990,3007,4
30374,11,5
30384,6613,5
17832,45,4
10658,396,4
10658,7259,3
30387,11,5
30387,45,4
30387,657,5
30387,436,4
30387,2284,4
30387,662,4
30387,67,4
30388,45,3
30388,436,2
30388,1055,5
30388,33,5
30389,520,2
30389,9172,4
30388,11,2
30388,461,3
30388,118,3
24785,2102,4
21178,33,4
30391,40,5
30391,6351,5
30268,1586,3
30391,33,5
30391,848,5
30392,180,5
3614,1252,5
30395,40,4
30395,3232,5
30395,6003,5
30395,2181,5
26573,33,3
30397,33,3
28406,723,5
21637,4189,2
29908,5715,4
29908,7675,4
7737,144,2
30401,2851,5
30401,2894,5
30401,6290,5
29750,8555,3
30229,3682,4
30255,378,4
30059,2440,4
25343,45,3
933,3682,3
30404,40,1
30406,2742,4
30407,33,2
30379,3593,4
30379,6813,4
30379,1321,4
30379,2434,3
30379,3110,5
30305,180,1
30409,33,4
30409,11,5
30409,67,3
22918,1915,5
9380,45,2
30410,144,5
30410,118,4
30410,8066,3
30410,11,5
30410,825,4
30410,3038,4
30410,916,4
30410,5794,5
27333,118,3
4545,144,5
3034,1252,5
3072,3861,4
21202,40,4
30411,11,4
30411,33,3
30411,45,5
26975,7806,4
26975,436,4
26975,662,4
26975,2612,5
26975,1055,4
26975,180,5
27279,45,2
30415,11,5
12923,2322,3
30415,2612,5
26975,461,4
30415,67,5
12923,436,4
30415,3898,2
30412,144,3
30412,40,4
30412,118,5
30412,11,5
30412,396,4
30412,33,5
30412,67,5
30412,825,4
21829,33,4
14958,33,5
14958,11,4
15792,396,5
17459,1661,4
27899,2627,4
6099,7034,5
24694,45,5
29129,40,4
30425,396,4
30425,33,3
30195,396,2
30425,4602,3
30426,236,5
30426,40,4
30426,118,3
30428,144,5
30428,40,4
30428,256,4
30428,11,5
30428,45,5
30428,825,4
30428,396,3
30428,67,5
16308,45,4
30428,33,5
30428,273,3
30428,916,4
30428,236,5
30427,45,4
2190,45,4
30429,11,5
30429,662,5
30429,67,4
30429,45,5
30429,1310,5
29237,6818,3
23613,2520,4
30429,403,4
30429,180,5
30429,2336,5
30429,1384,5
30430,180,4
30431,33,3
30431,45,4
30409,461,4
17294,8788,3
10127,6329,4
30434,11,5
20165,1310,4
28760,40,5
28760,118,5
30435,436,5
28760,396,5
28760,45,4
30435,40,4
22498,45,5
22498,67,5
29283,2540,5
23222,1586,5
29283,8974,5
22498,396,4
1618,45,4
6521,2322,4
30438,7720,5
22483,3048,2
30439,40,3
30438,4214,4
15044,1888,3
30438,11,4
30439,11,4
30439,45,5
30439,1055,5
30439,2612,4
30438,118,5
30439,33,5
30439,5191,3
30439,67,3
30439,236,5
24252,649,5
3355,2284,1
30409,1487,4
30442,180,4
30442,7375,4
30442,3048,4
30442,3675,5
30442,8973,4
30442,436,2
30442,9025,3
30442,6877,4
30293,2984,3
28406,118,5
28406,848,3
28406,1714,4
28406,3311,4
28606,11,5
9126,5447,5
15178,45,4
30446,11,5
23621,2742,1
30448,45,2
30448,436,3
30448,657,3
30448,33,4
30448,236,4
6254,5703,5
30450,40,4
30451,67,5
30451,11,5
24172,11,5
24172,273,5
24172,396,5
9318,2980,4
24172,67,5
23812,256,4
30454,11,5
30454,45,4
30454,118,4
25559,1915,5
30461,45,5
30462,45,4
29242,2520,5
30298,67,4
24719,144,5
19560,1327,3
14683,144,5
27644,118,3
27644,40,1
29242,180,5
29242,6727,4
29242,520,5
29242,430,5
29242,380,5
29242,649,5
29242,1205,5
29242,1282,5
29242,1270,5
29242,1915,5
29242,1703,5
29242,1613,5
29242,4388,5
30468,2852,4
30468,520,3
27644,67,5
27644,45,4
27644,11,4
24512,3593,4
30473,11,4
30473,33,4
30473,118,4
30473,2403,5
30473,828,5
30473,2451,5
7687,45,3
30475,11,4
30475,45,5
30475,403,4
30475,3172,5
30476,2594,3
11269,2102,4
30476,7375,4
30476,8789,4
30478,33,5
9265,45,4
16802,144,5
30456,33,4
30479,1586,2
28786,7762,4
28786,5297,3
30478,461,4
30478,3143,4
30479,45,3
30479,436,4
30456,118,4
30382,144,5
30382,67,5
30382,273,3
30382,3038,4
30382,396,3
30382,11,5
30148,144,5
30382,45,5
30382,33,2
30382,378,3
30382,1462,4
30382,1990,5
30472,45,4
2880,1613,1
30320,5523,3
30320,6108,3
30320,2851,3
28743,4250,5
16062,67,4
7360,3232,5
7360,6003,3
30478,4250,5
20877,7713,4
29008,436,4
29008,3232,4
29008,6003,4
29008,2181,3
29008,378,5
29008,916,5
3207,1990,3
27783,144,3
30059,1099,3
30059,236,3
27783,40,2
27783,11,2
27783,33,2
11041,1252,4
30489,5053,2
28876,2520,4
28876,11,5
28876,45,4
29631,45,3
30492,4214,3
29631,11,3
30489,2851,2
30489,3506,2
30492,461,4
30489,5523,3
30262,180,3
9470,2854,4
30489,6290,3
30492,7458,3
30426,33,4
30362,4759,4
30362,5108,4
30362,2742,5
30426,1099,5
30426,180,5
30496,45,5
30496,436,5
30496,40,5
30496,2742,3
30496,256,3
30496,144,5
30496,11,5
30496,118,4
30496,33,3
30496,67,4
30496,825,2
30496,3776,2
30423,1085,5
30497,828,4
30498,1327,5
30498,9958,5
30498,7360,4
26789,520,5
30501,657,5
30501,378,4
30501,1327,4
30501,662,4
25799,5191,4
5260,1252,3
30501,1310,4
30502,45,4
30502,144,5
13373,3427,4
6714,45,1
30502,180,4
27375,118,4
30479,180,4
30479,1099,5
30479,118,2
30479,380,3
30479,1384,5
30504,33,5
30504,3143,5
30504,118,5
30504,273,5
30504,825,5
30505,40,1
30505,916,4
30506,461,4
30506,118,3
30506,436,1
30506,520,4
30506,273,3
26381,916,5
26381,2967,4
26381,236,4
30499,236,5
12308,4407,5
25456,430,5
30503,9650,4
12308,403,5
20447,144,4
30518,11,5
30518,33,4
7739,144,5
30519,2649,5
30519,378,4
30519,662,4
30519,6030,4
30518,180,4
18758,4602,1
30521,40,2
30521,1384,2
30521,144,4
14591,3898,3
28684,118,3
28684,11,5
30525,11,5
28684,45,3
28684,67,5
28684,1310,5
28684,436,5
28684,657,2
28684,33,5
28684,1586,5
28684,380,4
28684,40,5
28684,430,5
28684,3708,3
28684,520,5
28684,825,2
28684,916,4
28684,2967,3
28684,256,4
4842,3861,4
4842,3038,4
28684,1384,5
4842,6870,3
28684,4080,5
28684,5155,4
15969,6003,4
28684,378,5
28684,1205,3
30362,4110,4
21957,67,5
30534,8052,2
30534,40,2
29776,2181,3
29776,3232,4
29776,6003,5
29776,33,4
29776,180,3
18866,8056,4
29150,6723,1
29150,403,4
28555,2594,4
28555,33,5
28555,45,4
28555,1055,5
29150,657,3
30538,33,4
30538,273,5
27873,45,3
30538,118,5
27873,11,4
27873,67,3
29150,3172,5
30533,3048,3
30533,520,4
30533,380,5
30522,2894,2
30540,40,1
1604,2462,5
1604,67,4
15514,7034,5
30540,256,3
30542,2520,4
30542,180,4
21859,649,1
30543,848,3
30544,40,5
6285,2102,3
30543,6877,1
10227,5241,4
30543,236,4
30543,403,3
30543,3923,4
30546,3776,4
30543,9679,5
30543,1099,3
28992,5798,3
30547,2520,3
28992,8261,4
30543,2336,5
30544,33,5
28992,5794,4
30544,67,5
30547,9517,2
28992,1487,5
30546,144,5
30546,3946,5
30547,40,3
30546,3631,5
30546,4566,4
30546,9958,4
30513,461,2
30513,273,3
28992,4759,4
30546,8996,4
30546,3682,4
652,45,4
28992,4473,3
28992,6727,4
652,144,4
28992,4769,4
28992,9650,3
30549,118,5
30549,45,3
30508,67,3
30556,2434,3
30557,2403,5
30557,7543,3
30557,828,5
30557,11,4
30503,4189,4
15400,657,4
22592,45,4
30559,403,2
30559,180,4
11275,144,4
29380,396,3
11275,67,5
11275,396,4
13918,4798,5
30562,1321,5
30562,3110,4
30562,6576,5
30562,6217,4
14926,45,2
30559,4798,4
17305,4473,3
30564,45,4
23584,461,4
30564,6613,3
3210,1661,3
29351,180,3
29351,45,4
26910,461,4
30346,1321,3
30346,6290,5
30549,825,5
30564,7375,4
30564,7173,5
30564,2441,4
30565,2181,3
30565,8260,3
30565,3232,5
7739,2305,4
30568,5191,4
30568,828,5
30568,7543,3
30568,916,4
7263,436,4
7263,2284,4
30534,45,3
13304,45,4
30571,256,5
30571,11,5
30571,273,5
6535,7762,4
30571,67,4
23135,1252,3
30571,33,5
21078,1990,3
30420,3593,4
30542,7228,4
25539,40,4
30576,1327,5
30568,9862,3
30568,2462,3
30568,723,3
30578,11,2
30578,40,1
30578,2520,5
30578,45,5
30578,436,5
30578,273,3
30578,396,3
30578,144,4
30578,662,4
30578,2284,4
30578,848,3
30578,33,5
30578,118,3
15624,5191,5
8083,520,4
3984,396,3
30583,1487,5
19665,45,4
17913,430,4
3018,6047,3
19926,7307,5
30585,2851,4
30585,1321,2
4035,1327,4
4035,45,4
20365,45,3
30587,2984,3
4035,33,2
30588,403,1
30589,1321,3
4035,403,5
30590,2181,5
30590,6003,5
30590,3232,5
30590,11,4
22591,256,2
30592,7360,4
5341,5447,5
30592,8664,4
30592,8360,4
6683,45,2
307,1252,5
307,2284,5
26147,180,3
26147,1099,5
21617,5054,3
30593,2984,5
26676,45,2
12445,144,4
30539,4716,3
23599,5630,3
23599,403,4
30594,4872,5
30594,45,5
5154,649,2
29435,7457,5
30387,3048,4
30387,8355,3
30604,33,3
30604,11,2
30320,2102,5
28594,1282,3
30606,2434,5
30606,5523,4
14395,2540,5
5772,40,4
18951,6108,4
29539,520,5
29539,430,5
30612,8838,5
30612,180,5
30612,5437,5
30613,2585,4
30613,6290,3
30613,5523,3
29861,256,5
29861,461,5
30531,273,4
30614,67,5
30612,2724,5
23399,378,4
30615,40,5
30615,916,3
30617,40,4
30617,256,2
30615,1613,5
30617,67,5
30612,403,5
29268,916,2
30617,11,5
30612,2336,5
30618,40,3
30617,657,5
7833,5447,4
1601,144,3
30617,4473,1
30531,40,5
30531,916,2
28312,118,4
30531,236,3
30531,33,5
30531,118,5
11995,45,4
29738,7298,3
30547,4769,5
30547,4828,5
30547,5947,4
30547,180,3
24708,6364,4
8492,3156,5
24936,180,4
28230,5179,4
21992,11,4
30619,4904,5
8411,723,4
30619,403,4
30619,180,5
30619,3923,5
30619,1384,4
30619,1099,5
30626,273,4
30626,848,3
30626,33,5
30237,828,3
30237,11,3
30627,144,5
30237,40,4
30626,825,3
30626,3007,3
30626,2322,3
30628,4716,5
30628,1327,5
30626,40,3
15528,2738,3
15343,8812,3
21864,3540,4
12018,3007,3
4543,7228,5
20347,6364,3
4543,5447,5
30633,118,4
30633,45,3
30633,33,4
30633,2520,5
30633,9517,5
28042,825,3
27411,118,2
30635,118,5
21550,1793,1
27411,256,4
27411,828,5
27411,8367,4
27411,4602,4
21565,45,5
14529,45,3
30639,33,3
30639,403,3
30639,180,4
30027,33,3
30027,45,3
30027,436,4
11168,1099,5
11168,403,2
30642,33,4
15166,45,4
28821,3427,4
30387,5947,3
30387,2543,4
21742,45,3
30529,5155,5
30529,1055,4
30529,3232,2
30634,828,3
30634,5863,1
2368,380,5
20165,1252,4
20716,3172,5
26119,1327,4
16005,118,4
11031,273,2
30651,144,5
30651,3631,4
30651,4904,3
30651,4566,2
30651,9958,2
30651,9568,1
30651,6038,2
30651,7360,3
30652,6362,4
15392,45,3
26616,380,5
30609,2520,4
30609,11,5
21961,3861,4
30609,33,5
30609,67,5
30609,5037,5
30609,118,4
30609,662,4
30609,40,5
30609,916,4
30609,2967,5
28584,1327,3
30649,8260,4
2961,1661,3
27096,436,1
30663,11,3
30659,1085,2
30659,1125,3
30659,1793,1
30664,461,5
30655,11,4
30655,45,5
30664,403,4
30666,11,3
5415,4388,4
28209,4189,4
30672,2851,3
30672,3506,5
30672,2894,5
30672,33,5
30673,11,3
30673,33,4
30387,2462,3
2897,11,3
17900,461,5
30677,236,5
30677,2724,3
24691,3828,3
29401,2322,4
25536,3506,5
30667,380,3
30544,11,5
30679,40,3
30679,11,5
30679,67,3
1702,1915,4
21392,8974,2
19489,2102,5
30223,7173,4
30223,33,4
29827,6870,4
30681,33,5
29827,118,5
30683,7675,4
10814,2336,5
17825,828,4
15333,273,3
30682,118,4
30519,657,4
9463,180,5
27239,1487,3
8698,5108,3
2725,1252,5
30593,33,5
30683,67,4
30686,45,3
30682,11,4
30689,67,5
30689,11,5
30689,273,5
711,4189,4
711,378,4
30690,11,4
30371,144,5
30691,1487,5
30691,657,3
30346,6576,3
30691,33,4
30691,11,4
30691,2612,3
30691,2854,3
30692,45,4
30692,1321,5
30692,2102,4
30691,67,4
10814,1714,5
30692,33,4
30693,11,5
30693,67,3
30693,7917,5
30693,8382,2
19205,33,4
30695,11,3
30695,1661,4
30695,828,5
15841,45,4
28510,2852,5
4238,4759,4
4238,6329,4
90,180,4
90,3172,4
21172,180,3
21172,461,2
21172,236,4
21172,45,4
13779,3106,4
30699,11,4
8735,2627,5
8735,1888,5
8735,7001,4
30699,40,5
4180,9222,4
27469,11,5
276,236,4
30641,33,5
28521,4110,4
23499,11,4
23499,67,4
12498,9172,4
30700,45,4
30700,33,5
21114,45,2
16593,396,3
26171,45,3
30703,4716,3
30703,1327,4
3496,144,5
9362,6546,3
26249,2543,5
15890,6144,4
30691,5037,4
30691,436,3
30691,180,3
30691,118,4
30691,2284,3
30578,461,5
30691,5794,4
14331,67,5
28279,6144,4
30578,3007,1
30691,848,4
30709,118,5
30709,40,3
30709,1055,3
30710,7070,5
30710,4798,5
30710,7278,5
30710,11,5
30552,1327,4
30709,2520,5
30709,45,2
30552,33,4
30552,273,3
30552,848,4
30709,33,4
30552,118,4
30710,403,4
30709,461,4
30552,1099,5
30552,403,3
25426,45,5
20018,5191,4
16940,1282,4
16940,4388,4
16754,180,4
30719,5335,4
30719,67,2
30719,5798,1
30719,1125,2
30719,1793,1
30719,1085,2
30719,378,3
30719,4189,3
25055,11,4
30724,1099,5
30724,3923,5
30724,3172,5
30724,403,5
30724,1384,5
21897,11,4
30723,180,4
30723,6617,5
30723,45,5
30723,657,4
30726,11,4
20710,236,4
20710,1384,4
13179,45,4
30709,180,3
30733,3506,3
30733,3651,4
30733,7110,5
28478,33,4
28478,461,3
16345,8969,4
21834,7242,5
6347,45,4
20710,5648,3
9436,1252,3
14597,11,3
14597,45,4
14597,33,4
14597,40,2
14597,118,3
30737,403,5
30738,2102,4
30738,33,3
30738,40,2
30739,1327,3
30739,273,3
30739,118,3
30739,33,3
30737,180,3
30737,1384,3
30739,2336,3
30740,67,5
30740,11,5
30739,8969,3
30740,662,4
30740,3828,4
18683,45,4
26190,3678,5
30718,45,4
30718,3232,5
30745,180,5
30745,461,4
26462,436,5
30747,11,5
26462,723,3
26462,657,4
26462,45,4
26462,1487,4
26462,5794,4
26462,11,4
30747,2403,4
30736,11,4
30736,45,4
30736,67,5
30736,1310,5
30736,273,5
30736,396,4
30736,848,5
30736,4759,5
30736,1487,5
30736,2322,3
30736,33,4
30736,118,5
104,45,3
11607,825,4
30750,40,4
30750,8789,4
30750,5155,4
30659,378,3
30659,436,4
11502,45,5
30723,1282,4
6818,1252,3
29387,273,4
21821,33,4
7910,1703,3
14064,396,4
20231,1462,2
5410,3861,4
30138,403,5
30756,11,5
30756,273,5
30756,396,5
30756,848,5
30756,33,5
30759,67,3
14050,273,2
12000,649,4
30761,45,1
30755,11,5
30755,396,5
30755,67,5
30755,45,5
30755,33,5
30755,1310,5
30755,118,5
1266,45,3
7252,33,3
2725,256,4
14035,40,3
14035,828,5
14035,2451,4
4564,396,3
14035,11,4
14035,45,4
14035,67,4
30762,40,3
14035,436,4
30762,180,3
30769,45,5
30771,11,5
29156,11,4
30771,33,5
30771,67,5
30771,273,4
29156,118,5
29156,461,5
29156,40,2
30771,118,3
29156,4250,3
29242,3708,5
29156,2594,2
30467,3232,5
30467,6003,3
4851,1252,5
30467,378,4
7429,1205,4
30774,430,4
30776,40,5
30774,4118,3
30107,5798,4
30776,2520,4
30776,11,4
30776,45,5
30776,33,5
30776,8367,5
30776,828,5
30778,3506,3
30778,2585,5
30778,6108,4
30778,6290,3
30778,8559,2
30776,2894,5
30778,2434,2
30453,45,5
30776,3678,4
29451,4828,4
14382,45,3
14382,1252,3
14269,2543,4
19327,9978,4
27566,6290,3
19327,3776,3
19327,180,5
5377,273,5
30786,11,1
27566,6108,4
30786,2851,2
30786,3506,4
30786,2434,4
30786,2894,5
30786,6290,5
2158,45,3
9953,11,3
30790,118,4
30790,461,4
30790,273,4
30790,396,4
30790,11,4
30790,8121,4
30790,828,4
30790,40,4
30790,236,4
30790,180,4
30790,7770,3
18460,6364,2
30774,45,3
30791,3021,5
30791,118,5
30791,45,4
30791,11,5
14613,2738,4
7370,5447,5
30794,45,3
30794,33,3
30794,662,4
30794,236,4
30794,916,3
30794,180,3
28481,403,4
30069,40,5
12192,11,5
12192,67,5
12192,40,5
12192,256,5
30069,236,3
19846,45,4
14274,3776,3
30796,180,3
27457,67,5
14035,8260,4
30675,461,4
29723,273,3
29723,40,4
12498,3427,3
19647,5932,3
24907,380,5
24907,1282,3
30775,5703,4
