goodreads_book_id,tag_id,count
271264,11743,33
271264,1540,32
271264,25223,32
271264,27705,29
271264,19141,27
271264,33114,26
271264,22973,22
271264,22743,21
271264,9221,21
271264,29011,20
271264,13547,20
271264,1691,16
271264,19083,15
271264,19103,15
271264,27644,15
271264,27723,15
271264,27199,13
271264,7739,13
271264,7824,11
271264,16205,11
271264,22753,10
271264,18045,10
271264,19125,10
271264,18886,9
271264,1542,9
271264,15048,9
271264,27646,9
271264,27618,9
271264,30490,9
271264,15169,8
271264,7725,8
271264,19102,8
271264,22789,8
271264,1128,7
271264,9886,7
271264,19160,7
271264,13575,7
271264,16203,7
271264,14821,7
271264,13150,7
271264,32989,6
271264,31617,6
271264,25167,6
271264,25148,6
271264,19065,6
271264,13565,6
271264,19111,6
271264,13555,6
271264,11590,5
271264,5090,5
271264,25153,5
271264,5481,5
271264,19071,5
271264,7763,5
271264,25146,5
271264,19109,5
271264,7746,5
271264,13141,5
271264,24960,4
271264,29452,4
271264,26735,4
271264,18051,4
271264,19064,4
271264,7806,4
271264,25093,4
271264,19150,4
271264,4756,4
271264,20774,3
271264,11497,3
271264,30521,3
271264,10197,3
271264,18054,3
271264,25149,3
271264,31133,3
271264,13528,3
271264,22698,3
271264,2595,3
271264,15362,3
271264,19171,3
271264,13564,3
271264,3216,3
271264,19343,3
271264,13570,3
271264,27706,3
271264,25253,3
271264,19173,3
271264,9153,3
271264,19093,3
271264,11290,2
282425,30574,1127
282425,19052,1035
282425,8717,82
282425,26138,79
282425,11557,71
282425,13561,50
282425,19165,39
282425,7778,35
282425,27699,28
282425,19141,27
282425,33114,26
282425,27640,26
282425,19125,23
282425,7739,19
282425,2593,17
282425,13547,17
282425,11743,16
282425,25223,16
282425,19083,15
282425,19160,15
282425,27701,14
282425,27199,13
282425,16205,13
282425,19151,12
282425,32989,11
282425,8055,11
282425,9886,11
282425,16203,9
282425,22743,7
282425,11590,7
282425,19102,7
282425,5207,6
282425,18045,6
282425,15048,6
282425,14370,6
282425,7725,6
282425,19103,6
282425,19072,6
282425,19065,6
282425,7824,6
282425,25438,5
282425,26735,5
282425,27643,5
282425,30729,5
282425,19146,5
282425,13528,5
282425,19142,5
282425,7763,5
282425,29452,4
282425,25148,4
282425,11535,4
282425,12680,4
282425,19064,4
282425,19068,4
282425,19149,4
282425,2595,4
282425,13568,4
282425,27176,4
282425,5918,4
282425,5585,4
282425,2104,3
282425,9221,3
282425,7852,3
282425,25153,3
282425,24995,3
282425,783,3
282425,18051,3
282425,19524,3
282425,18668,3
282425,27928,3
282425,26745,3
282425,22789,3
282425,6750,3
282425,15067,3
282425,8740,3
282425,15362,3
282425,13555,3
282425,19171,3
282425,3216,3
282425,19132,3
282425,546,3
282425,26158,3
282425,19172,3
282425,13899,3
282425,7457,2
282425,10644,2
282425,5090,2
282425,25167,2
282425,9638,2
282425,19127,2
282425,3514,2
282425,33045,2
282425,7827,2
282425,10615,2
282425,21918,2
282425,29340,2
282425,7922,2
282425,19098,2
282425,19056,2
282425,19092,2
288644,30574,11760
288644,11743,645
288644,8717,427
288644,11557,313
288644,15453,258
288644,5207,143
288644,22743,119
288644,8055,116
288644,4949,67
288644,3389,53
288644,12948,49
288644,9221,47
288644,3216,46
288644,11590,45
288644,9886,45
288644,20570,44
288644,22034,43
288644,1659,42
288644,3392,38
288644,18045,36
288644,26138,36
288644,21989,35
288644,15461,35
288644,22753,34
288644,1691,33
288644,8067,32
288644,25145,31
288644,1642,30
288644,20547,30
288644,15473,27
288644,3371,26
288644,10644,25
288644,15169,24
288644,3358,22
288644,24990,22
288644,20774,20
288644,20279,20
288644,5051,19
288644,20849,18
288644,18367,18
288644,15468,18
288644,25438,17
288644,3379,16
288644,8656,16
288644,17213,15
288644,30521,15
288644,20939,14
288644,26126,14
288644,26735,14
288644,5481,14
288644,941,13
288644,3218,13
288644,27535,12
288644,18326,12
288644,5036,12
288644,25146,12
288644,33114,11
288644,25167,11
288644,8517,11
288644,1416,11
288644,15463,11
288644,18849,11
288644,1128,10
288644,25152,10
288644,22689,10
288644,10197,10
288644,14064,10
288644,32586,10
288644,5404,10
288644,3232,10
288644,11906,10
288644,15472,10
288644,18848,10
288644,7852,9
288644,20781,9
288644,22545,9
288644,14764,9
288644,15462,9
288644,8683,9
288644,28193,9
288644,23993,9
288644,32224,9
288644,8672,9
288644,7457,8
288644,11497,8
288644,25151,8
288644,25150,8
288644,20288,8
288644,30358,8
288644,25149,8
288644,3377,8
288644,23349,8
288644,32798,8
288644,24099,8
288644,26657,8
288644,27062,8
288644,5035,8
288644,31891,8
288644,5090,7
288644,20125,7
290882,30574,51
290882,23471,44
290882,15453,40
290882,14423,34
290882,7457,32
290882,30241,19
290882,2424,17
290882,28341,16
290882,15461,15
290882,18367,14
290882,22743,13
290882,25562,13
290882,9221,12
290882,8717,11
290882,21024,11
290882,32586,10
290882,7404,10
290882,23831,10
290882,21773,10
290882,25674,10
290882,10163,10
290882,3216,9
290882,26575,9
290882,5207,8
290882,18045,8
290882,25704,8
290882,11743,7
290882,17213,7
290882,12315,7
290882,2438,7
290882,30521,5
290882,23349,5
290882,28400,5
290882,14421,5
290882,2446,5
290882,10170,5
290882,20774,4
290882,1642,4
290882,7478,4
290882,30755,4
290882,28384,4
290882,32099,4
290882,23513,4
290882,25685,4
290882,8656,4
290882,28376,4
290882,25651,4
290882,23229,4
290882,23226,4
290882,31786,4
290882,25662,4
290882,25765,3
290882,5090,3
290882,22689,3
290882,27556,3
290882,7423,3
290882,14552,3
290882,31140,3
290882,20731,3
290882,24526,3
290882,23504,3
290882,19841,3
290882,7654,3
290882,5393,3
290882,1291,3
290882,3297,3
290882,5870,3
290882,9406,3
290882,23216,3
290882,26966,3
290882,15749,3
290882,25675,3
290882,2449,3
290882,33099,3
290882,25683,3
290882,33101,3
290882,26457,3
290882,32801,3
290882,2444,3
290882,25706,3
290882,3310,3
290882,30822,3
290882,2680,3
290882,33096,3
290882,10168,3
290882,31597,3
290882,10197,2
290882,31557,2
290882,31581,2
290882,8683,2
290882,18790,2
290882,15440,2
290882,33095,2
290882,5880,2
290882,3718,2
290882,13306,2
290882,33098,2
290882,25711,2
290882,33513,2
290882,14424,2
294963,30574,13271
294963,19052,1874
294963,11557,161
294963,13561,98
294963,7778,98
294963,14487,96
294963,8717,69
294963,22743,53
294963,14467,50
294963,11743,49
294963,19165,48
294963,26138,41
294963,11305,38
294963,13547,38
294963,25223,32
294963,19083,32
294963,5207,30
294963,1691,29
294963,1540,29
294963,27705,27
294963,26356,27
294963,19141,25
294963,16205,24
294963,33114,23
294963,19160,23
294963,7739,22
294963,7824,22
294963,27199,21
294963,2593,21
294963,16203,21
294963,19103,20
294963,19125,17
294963,9221,16
294963,26533,16
294963,27644,14
294963,27723,12
294963,22753,11
294963,13575,11
294963,11590,10
294963,18045,10
294963,15048,10
294963,19064,10
294963,19065,10
294963,9886,9
294963,14552,9
294963,7787,9
294963,30729,9
294963,13565,9
294963,7763,9
294963,27646,9
294963,3216,9
294963,32989,8
294963,1542,8
294963,19146,8
294963,17019,8
294963,11535,7
294963,22789,7
294963,19111,7
294963,19343,7
294963,27706,7
294963,5481,6
294963,19102,6
294963,19071,6
294963,7806,6
294963,7784,6
294963,7457,5
294963,15169,5
294963,29452,5
294963,8517,5
294963,7725,5
294963,13568,5
294963,4044,5
294963,27176,5
294963,19166,5
294963,17406,5
294963,19150,5
294963,2104,4
294963,20774,4
294963,25765,4
294963,27535,4
294963,6838,4
294963,25167,4
294963,15285,4
294963,25822,4
294963,12680,4
294963,13528,4
294963,19142,4
294963,2595,4
294963,15067,4
294963,30860,4
294963,13564,4
294963,7746,4
294963,20856,4
294963,25093,4
294963,3856,4
294963,19152,4
294963,29340,4
294963,546,4
294963,25170,3
294963,1416,3
298137,30574,9528
298137,8717,398
298137,21689,358
298137,4605,205
298137,7009,140
298137,11557,120
298137,19733,99
298137,3611,81
298137,4949,73
298137,21773,72
298137,14552,61
298137,5207,55
298137,4594,47
298137,22743,45
298137,11590,45
298137,19742,43
298137,3216,43
298137,4615,37
298137,3846,33
298137,8870,31
298137,14487,29
298137,14467,28
298137,3465,24
298137,11743,22
298137,3218,22
298137,18045,21
298137,26735,21
298137,5051,20
298137,9221,19
298137,4611,16
298137,22753,15
298137,17213,15
298137,30521,15
298137,3389,14
298137,8656,14
298137,15169,12
298137,3392,12
298137,33114,11
298137,7884,11
298137,27535,10
298137,1642,10
298137,19738,10
298137,3596,10
298137,7016,10
298137,3371,9
298137,15626,9
298137,26740,9
298137,4587,9
298137,4959,9
298137,20774,8
298137,8055,8
298137,32586,8
298137,3616,8
298137,4568,8
298137,20849,7
298137,25150,7
298137,3358,7
298137,19524,7
298137,4561,7
298137,4600,7
298137,31265,7
298137,24099,7
298137,12315,6
298137,25826,6
298137,3605,6
298137,5481,6
298137,20547,6
298137,25146,6
298137,3466,6
298137,3231,6
298137,31264,6
298137,24991,6
298137,7022,6
298137,22034,5
298137,11579,5
298137,20781,5
298137,5444,5
298137,22545,5
298137,941,5
298137,11221,5
298137,3377,5
298137,1659,5
298137,2938,5
298137,30755,5
298137,5180,5
298137,3608,5
298137,19735,5
298137,4985,5
298137,4617,5
298137,8662,5
298137,11497,4
298137,22352,4
298137,2271,4
298137,24999,4
298137,25114,4
298137,31155,4
298137,22344,4
298137,3614,4
298137,28525,4
298137,4967,4
304079,30574,1799
304079,8717,435
304079,23471,163
304079,25647,128
304079,23831,83
304079,22743,77
304079,15858,46
304079,30521,42
304079,18367,41
304079,21773,36
304079,26332,33
304079,28929,31
304079,11743,29
304079,9221,28
304079,18045,24
304079,17213,19
304079,15782,19
304079,32586,18
304079,21009,18
304079,25674,16
304079,23816,16
304079,30781,16
304079,28928,16
304079,11557,15
304079,33095,15
304079,20731,13
304079,28335,13
304079,4173,12
304079,7457,11
304079,21689,11
304079,3216,11
304079,22689,10
304079,23860,10
304079,2104,9
304079,20774,9
304079,7404,9
304079,25562,9
304079,31505,9
304079,23309,9
304079,14764,8
304079,1642,8
304079,28341,8
304079,25685,8
304079,5090,7
304079,15626,7
304079,31140,7
304079,28384,7
304079,23465,7
304079,23040,7
304079,25704,7
304079,317,7
304079,23314,7
304079,11505,6
304079,7423,6
304079,7478,6
304079,19524,6
304079,27095,6
304079,1416,6
304079,30635,6
304079,11166,6
304079,23853,6
304079,23865,6
304079,19682,6
304079,28164,6
304079,28370,6
304079,5207,5
304079,15169,5
304079,27535,5
304079,22545,5
304079,27111,5
304079,4949,5
304079,3579,5
304079,25239,5
304079,31141,5
304079,19666,5
304079,134,5
304079,30241,5
304079,32798,5
304079,25652,5
304079,23812,5
304079,25651,5
304079,1032,5
304079,23307,5
304079,22944,4
304079,6022,4
304079,23349,4
304079,781,4
304079,5393,4
304079,24662,4
304079,32799,4
304079,1743,4
304079,32582,4
304079,30820,4
304079,23804,4
304079,13024,4
304079,20120,4
304079,19968,4
304079,1018,4
304079,25664,4
304079,10900,4
316558,30574,729
316558,21689,522
316558,19733,264
316558,21773,219
316558,1743,140
316558,4949,135
316558,19742,131
316558,19961,106
316558,4605,88
316558,32686,59
316558,31155,54
316558,11557,50
316558,4615,42
316558,22743,32
316558,3371,32
316558,3611,31
316558,1642,28
316558,5051,28
316558,11665,27
316558,8717,25
316558,3389,24
316558,3392,24
316558,15858,23
316558,11743,21
316558,5207,21
316558,4985,21
316558,8683,21
316558,3216,19
316558,18045,17
316558,8656,17
316558,6750,15
316558,15698,15
316558,25647,14
316558,20622,14
316558,4968,12
316558,14552,11
316558,4568,11
316558,9221,10
316558,17213,10
316558,12600,10
316558,32130,10
316558,4594,10
316558,4959,10
316558,1691,9
316558,15169,9
316558,32586,9
316558,1416,9
316558,23931,9
316558,19735,9
316558,25144,9
316558,19968,9
316558,9182,9
316558,22753,8
316558,8055,8
316558,3616,8
316558,19738,8
316558,25151,7
316558,27556,7
316558,941,7
316558,3379,7
316558,3377,7
316558,30755,7
316558,32785,7
316558,11673,7
316558,4600,7
316558,4967,7
316558,28839,7
316558,1499,7
316558,4125,7
316558,20849,6
316558,27535,6
316558,30521,6
316558,14487,6
316558,11221,6
316558,26735,6
316558,24997,6
316558,18051,6
316558,5481,6
316558,25630,6
316558,1669,6
316558,25146,6
316558,19749,6
316558,31265,6
316558,8706,6
316558,32729,6
316558,13854,6
316558,32687,6
316558,16833,6
316558,25152,5
316558,9886,5
316558,25148,5
316558,25145,5
316558,11644,5
316558,2928,5
316558,1668,5
316558,2450,5
316558,19734,5
316558,19728,5
316558,6521,5
316558,24996,4
328802,30574,2210
328802,8717,448
328802,11557,281
328802,6857,157
328802,21689,127
328802,11743,97
328802,16203,68
328802,21989,65
328802,10304,61
328802,16205,48
328802,22743,45
328802,4605,45
328802,6953,44
328802,21773,38
328802,19733,37
328802,29543,35
328802,16218,33
328802,11497,29
328802,11590,26
328802,7457,22
328802,6828,21
328802,6866,20
328802,6888,19
328802,18367,19
328802,31265,19
328802,22753,18
328802,31133,18
328802,15513,18
328802,30521,17
328802,3232,16
328802,5207,15
328802,22034,15
328802,3611,15
328802,3218,15
328802,24658,15
328802,14552,14
328802,3216,14
328802,33114,13
328802,4615,12
328802,4594,11
328802,21744,11
328802,17124,10
328802,11574,10
328802,7404,10
328802,15626,10
328802,31140,10
328802,23005,10
328802,10197,9
328802,23471,9
328802,27928,9
328802,23213,9
328802,24960,8
328802,9886,8
328802,26735,8
328802,11978,8
328802,19742,8
328802,26412,8
328802,11881,8
328802,6865,8
328802,18976,8
328802,2104,7
328802,6920,7
328802,14487,7
328802,14467,7
328802,11221,7
328802,25506,7
328802,24526,7
328802,3616,7
328802,5481,7
328802,15642,7
328802,15169,6
328802,1128,6
328802,6895,6
328802,33777,6
328802,32586,6
328802,10093,6
328802,20519,6
328802,6877,6
328802,23652,6
328802,22007,6
328802,32989,5
328802,20774,5
328802,11505,5
328802,19974,5
328802,20849,5
328802,12600,5
328802,15624,5
328802,23171,5
328802,32686,5
328802,19738,5
328802,4600,5
328802,4587,5
328802,20821,5
328802,20888,5
328802,16217,5
328802,19732,5
328802,16210,5
328802,25201,5
328802,30573,4
328802,8683,4
328907,30574,3623
328907,14487,336
328907,11743,281
328907,8717,152
328907,14467,98
328907,27488,84
328907,4297,77
328907,32130,67
328907,20047,61
328907,14552,54
328907,1691,48
328907,11557,44
328907,22743,42
328907,15453,42
328907,27199,34
328907,9221,34
328907,20053,25
328907,17213,24
328907,14461,24
328907,8299,22
328907,21104,21
328907,3392,20
328907,11780,20
328907,21101,20
328907,1540,18
328907,10197,16
328907,18045,15
328907,10641,15
328907,3371,14
328907,10210,14
328907,27490,14
328907,5207,13
328907,3389,13
328907,5751,13
328907,1542,12
328907,22034,11
328907,22753,10
328907,14523,9
328907,5090,8
328907,1642,8
328907,14524,8
328907,8301,8
328907,25904,8
328907,21102,8
328907,20774,7
328907,30521,7
328907,8067,7
328907,3358,7
328907,22944,7
328907,12035,7
328907,14583,7
328907,5747,7
328907,509,7
328907,392,7
328907,12948,6
328907,32586,6
328907,1659,6
328907,25506,6
328907,20054,6
328907,14469,6
328907,14460,6
328907,11305,5
328907,24960,5
328907,15169,5
328907,20849,5
328907,10644,5
328907,30672,5
328907,24996,5
328907,1416,5
328907,6122,5
328907,25146,5
328907,5768,5
328907,14539,5
328907,485,5
328907,25596,5
328907,25868,5
328907,32138,5
328907,3665,5
328907,11590,4
328907,1120,4
328907,18054,4
328907,923,4
328907,3377,4
328907,24993,4
328907,25822,4
328907,31557,4
328907,5765,4
328907,12663,4
328907,14507,4
328907,14503,4
328907,14538,4
328907,3216,4
328907,28750,4
328907,29525,4
328907,32144,4
328907,13383,4
328907,4296,4
328907,25152,3
328907,21487,3
328907,21100,3
331701,30574,2395
331701,23605,195
331701,6895,143
331701,6953,132
331701,6857,87
331701,6888,87
331701,17124,65
331701,6960,52
331701,11743,44
331701,17129,37
331701,23596,35
331701,8717,32
331701,7457,32
331701,6828,30
331701,11557,24
331701,6914,23
331701,12161,21
331701,20622,21
331701,6920,18
331701,27479,17
331701,12395,15
331701,23624,12
331701,1026,12
331701,6976,11
331701,6931,11
331701,23595,11
331701,12175,11
331701,12600,10
331701,17086,10
331701,12163,10
331701,7887,10
331701,6838,9
331701,17094,9
331701,11152,9
331701,31093,9
331701,16196,9
331701,6829,8
331701,6866,8
331701,12165,8
331701,7009,8
331701,18045,7
331701,16799,7
331701,6984,7
331701,3680,7
331701,8656,6
331701,5140,6
331701,90,6
331701,28734,6
331701,10268,6
331701,22743,5
331701,9221,5
331701,24957,5
331701,11305,4
331701,11221,4
331701,25033,4
331701,6843,4
331701,11513,4
331701,6891,4
331701,17210,4
331701,7484,4
331701,5231,4
331701,17103,4
331701,6959,4
331701,3216,4
331701,17158,4
331701,17116,4
331701,12160,4
331701,31092,4
331701,7016,4
331701,20619,4
331701,99,4
331701,12751,4
331701,25234,3
331701,33165,3
331701,30521,3
331701,7404,3
331701,14487,3
331701,6977,3
331701,20785,3
331701,26735,3
331701,6948,3
331701,24224,3
331701,11148,3
331701,17113,3
331701,6836,3
331701,25822,3
331701,33150,3
331701,7482,3
331701,22098,3
331701,28770,3
331701,3742,3
331701,5870,3
331701,30569,3
331701,4915,3
331701,10221,3
331701,11542,3
331701,17132,3
331701,26751,3
331701,25153,2
331701,6900,2
337615,30574,4971
337615,21689,576
337615,8717,341
337615,21773,220
337615,19961,170
337615,15858,118
337615,25647,100
337615,14552,96
337615,11665,89
337615,4949,67
337615,11557,57
337615,23931,33
337615,28052,33
337615,5207,32
337615,22743,30
337615,32686,30
337615,4985,26
337615,31155,25
337615,18045,19
337615,12923,18
337615,5051,17
337615,8683,16
337615,32720,15
337615,19733,14
337615,9221,13
337615,8656,12
337615,19954,12
337615,32735,12
337615,10154,12
337615,15782,12
337615,23909,11
337615,2705,11
337615,22689,10
337615,28384,10
337615,4959,10
337615,16651,10
337615,30521,9
337615,10210,9
337615,30755,9
337615,4605,9
337615,21739,9
337615,32711,9
337615,32725,9
337615,20722,9
337615,3392,8
337615,32586,8
337615,30756,8
337615,19742,8
337615,11673,8
337615,12932,8
337615,28854,8
337615,22753,7
337615,17213,7
337615,12954,7
337615,1416,7
337615,11644,7
337615,3465,7
337615,13093,7
337615,11743,6
337615,923,6
337615,15684,6
337615,25685,6
337615,21685,6
337615,10342,6
337615,3216,6
337615,15698,6
337615,8680,6
337615,32729,6
337615,26642,6
337615,20774,5
337615,3389,5
337615,20849,5
337615,5090,5
337615,27535,5
337615,25150,5
337615,8055,5
337615,25147,5
337615,1642,5
337615,11643,5
337615,25148,5
337615,25506,5
337615,5481,5
337615,9477,5
337615,617,5
337615,2828,5
337615,1668,5
337615,25674,5
337615,20622,5
337615,31265,5
337615,27387,5
337615,5080,5
337615,20721,5
337615,15869,5
337615,11590,4
337615,3371,4
337615,3377,4
337615,28341,4
337615,21803,4
337615,32688,4
337615,25664,4
348632,30574,18668
348632,14487,620
348632,11743,323
348632,8717,231
348632,11557,111
348632,19961,110
348632,14467,100
348632,15782,97
348632,4949,84
348632,5207,57
348632,3392,50
348632,3371,44
348632,22743,40
348632,3358,33
348632,14552,32
348632,18045,28
348632,362,27
348632,3389,26
348632,32686,26
348632,5051,26
348632,22753,25
348632,26138,23
348632,30521,21
348632,32586,20
348632,1659,20
348632,8656,20
348632,22034,18
348632,7852,18
348632,1642,17
348632,11590,15
348632,17213,14
348632,11780,14
348632,23307,14
348632,15169,13
348632,3379,12
348632,2443,12
348632,2928,11
348632,3216,11
348632,19968,11
348632,9886,10
348632,12948,10
348632,2938,10
348632,9221,9
348632,14764,9
348632,8683,9
348632,18326,8
348632,24995,8
348632,25148,8
348632,23309,8
348632,11243,8
348632,15453,8
348632,15858,8
348632,2601,8
348632,33114,7
348632,2104,7
348632,20774,7
348632,21989,7
348632,8055,7
348632,18367,7
348632,10210,7
348632,4985,7
348632,25146,7
348632,11505,6
348632,11497,6
348632,20849,6
348632,27535,6
348632,10197,6
348632,8067,6
348632,25147,6
348632,30672,6
348632,24997,6
348632,25149,6
348632,3377,6
348632,25506,6
348632,11978,6
348632,30766,6
348632,15392,6
348632,30692,6
348632,19316,6
348632,32724,6
348632,32688,6
348632,25152,5
348632,26126,5
348632,11221,5
348632,11643,5
348632,10094,5
348632,19524,5
348632,11152,5
348632,1416,5
348632,5180,5
348632,11834,5
348632,24992,5
348632,14507,5
348632,27368,5
348632,3218,5
348632,15698,5
348632,2931,5
348632,8666,5
348632,15785,5
348632,6319,5
355190,30574,2327
355190,21689,685
355190,14552,534
355190,23471,270
355190,23931,241
355190,21773,188
355190,19961,147
355190,8717,145
355190,30258,127
355190,11557,115
355190,28052,104
355190,2705,80
355190,22743,74
355190,1511,72
355190,18324,61
355190,24807,54
355190,5207,52
355190,8683,49
355190,7457,48
355190,7693,47
355190,8571,43
355190,22510,41
355190,8573,36
355190,8680,36
355190,24077,36
355190,15858,32
355190,24074,31
355190,9221,29
355190,22753,28
355190,26735,28
355190,18298,28
355190,15329,27
355190,31535,25
355190,923,24
355190,18335,24
355190,25647,23
355190,24058,23
355190,30755,21
355190,23909,21
355190,3216,21
355190,25562,20
355190,20849,19
355190,18045,19
355190,24057,19
355190,23923,19
355190,10644,18
355190,1510,18
355190,32586,17
355190,25773,17
355190,28031,16
355190,19774,16
355190,24076,16
355190,7668,15
355190,32796,15
355190,10886,15
355190,28032,15
355190,10891,14
355190,15706,14
355190,22904,14
355190,22330,13
355190,33956,13
355190,28037,13
355190,5090,12
355190,20731,12
355190,3027,12
355190,31514,12
355190,13479,12
355190,28854,12
355190,14764,11
355190,28025,11
355190,23040,11
355190,21685,11
355190,14545,11
355190,8681,11
355190,10328,11
355190,2938,10
355190,30756,10
355190,31505,10
355190,461,10
355190,8656,10
355190,14456,10
355190,23926,10
355190,11590,9
355190,25167,9
355190,18367,9
355190,14467,9
355190,1416,9
355190,10154,9
355190,24960,8
355190,18318,8
355190,10932,8
355190,21915,8
355190,28582,8
355190,15778,8
355190,22508,8
355190,5444,7
355190,10304,7
355190,33631,7
355190,23920,7
355190,19969,7
356824,15453,307
356824,30574,259
356824,11557,83
356824,8717,57
356824,21773,47
356824,22743,42
356824,15469,39
356824,15461,31
356824,15463,27
356824,28193,26
356824,5207,24
356824,3216,24
356824,11590,15
356824,14467,14
356824,22330,13
356824,20849,12
356824,18045,12
356824,13865,12
356824,9221,11
356824,17213,11
356824,14552,10
356824,31505,10
356824,30521,9
356824,23157,9
356824,10644,8
356824,15462,8
356824,32796,8
356824,12820,8
356824,22753,7
356824,15169,7
356824,23909,7
356824,15457,7
356824,20774,6
356824,14622,6
356824,23942,6
356824,15477,6
356824,13780,6
356824,30755,5
356824,1416,5
356824,9477,5
356824,23040,5
356824,10245,5
356824,8683,5
356824,14612,5
356824,22894,5
356824,3230,5
356824,31606,5
356824,14589,5
356824,15479,5
356824,7457,4
356824,27535,4
356824,10197,4
356824,19524,4
356824,25562,4
356824,30756,4
356824,20731,4
356824,5180,4
356824,5481,4
356824,7654,4
356824,14520,4
356824,8656,4
356824,27563,4
356824,21915,4
356824,14631,4
356824,15440,4
356824,23915,4
356824,23047,4
356824,11743,3
356824,5090,3
356824,923,3
356824,20797,3
356824,31155,3
356824,21689,3
356824,32785,3
356824,21739,3
356824,30751,3
356824,22944,3
356824,1511,3
356824,23349,3
356824,15485,3
356824,15473,3
356824,15484,3
356824,21685,3
356824,14585,3
356824,28046,3
356824,13053,3
356824,8789,3
356824,15472,3
356824,25505,3
356824,14570,3
356824,15470,3
356824,30710,3
356824,776,3
356824,15481,3
356824,24873,3
356824,15460,3
356824,15455,3
356824,603,2
356824,23931,2
356824,13940,2
390711,30574,6440
390711,14487,450
390711,11743,391
390711,8717,300
390711,11557,107
390711,14467,78
390711,22743,67
390711,9221,48
390711,3216,41
390711,7009,39
390711,16069,39
390711,14552,34
390711,30358,33
390711,21989,26
390711,27199,24
390711,1691,23
390711,5207,20
390711,7457,19
390711,12948,19
390711,3218,17
390711,22034,16
390711,11780,16
390711,3233,15
390711,18367,14
390711,14523,14
390711,14797,13
390711,7489,13
390711,11590,11
390711,17213,11
390711,16203,11
390711,7488,11
390711,7404,10
390711,22753,9
390711,3392,9
390711,30521,9
390711,8055,9
390711,3358,9
390711,1416,9
390711,10729,9
390711,18045,8
390711,22944,8
390711,14524,8
390711,20774,7
390711,20849,7
390711,9886,7
390711,923,7
390711,1659,7
390711,3389,6
390711,10644,6
390711,10197,6
390711,10210,6
390711,3228,6
390711,24960,5
390711,20939,5
390711,26138,5
390711,5444,5
390711,30672,5
390711,30386,5
390711,1540,5
390711,473,5
390711,14539,5
390711,14460,5
390711,15169,4
390711,5751,4
390711,20824,4
390711,22689,4
390711,3371,4
390711,8067,4
390711,20288,4
390711,32586,4
390711,12940,4
390711,22330,4
390711,30715,4
390711,31557,4
390711,8656,4
390711,11798,4
390711,22509,4
390711,11776,4
390711,26471,4
390711,20159,4
390711,22664,4
390711,18950,4
390711,1238,4
390711,22508,4
390711,29626,4
390711,5090,3
390711,27535,3
390711,20781,3
390711,26193,3
390711,11503,3
390711,15174,3
390711,19524,3
390711,31155,3
390711,23931,3
390711,14461,3
390711,10866,3
390711,23549,3
390711,20662,3
390711,3231,3
390711,8660,3
402093,30574,2836
402093,14487,2227
402093,8717,1512
402093,11557,1106
402093,11743,493
402093,16203,478
402093,7457,293
402093,22743,196
402093,1691,187
402093,3216,142
402093,14467,126
402093,5207,103
402093,18367,91
402093,11590,87
402093,22034,84
402093,17213,80
402093,9221,78
402093,21989,66
402093,16205,64
402093,7404,63
402093,30521,62
402093,14552,62
402093,12948,61
402093,18045,58
402093,16069,58
402093,3218,54
402093,26138,48
402093,10729,44
402093,10197,41
402093,22753,40
402093,1416,40
402093,2104,39
402093,10644,37
402093,3389,35
402093,14461,35
402093,32130,33
402093,14523,32
402093,11305,31
402093,29190,31
402093,27199,30
402093,1659,30
402093,31505,29
402093,14524,29
402093,26533,29
402093,30672,28
402093,11505,27
402093,8656,27
402093,30358,26
402093,11497,25
402093,27535,25
402093,1642,25
402093,32586,25
402093,22330,24
402093,923,23
402093,24960,22
402093,22545,22
402093,10210,22
402093,3233,22
402093,20849,21
402093,5090,21
402093,3358,21
402093,3392,20
402093,22689,20
402093,9886,20
402093,20774,19
402093,1540,19
402093,4021,19
402093,1128,18
402093,8055,18
402093,8067,18
402093,19524,18
402093,8683,18
402093,9477,17
402093,5751,16
402093,1542,16
402093,25506,16
402093,22944,16
402093,7488,16
402093,25765,15
402093,12940,15
402093,9484,15
402093,12868,15
402093,21374,15
402093,11780,15
402093,362,15
402093,3371,14
402093,20288,14
402093,6122,14
402093,16218,14
402093,14460,14
402093,8676,14
402093,2277,13
402093,9638,13
402093,14583,13
402093,14539,13
402093,3231,13
402093,1120,12
402093,14064,12
402093,18326,12
402093,11526,12
432020,30574,2727
432020,19052,806
432020,11557,56
432020,11305,53
432020,13561,50
432020,7778,36
432020,29011,27
432020,19165,27
432020,8717,26
432020,13547,16
432020,27705,16
432020,33114,15
432020,11743,15
432020,22743,15
432020,33179,15
432020,25223,14
432020,27644,13
432020,22973,12
432020,1540,12
432020,2593,12
432020,5207,11
432020,7824,11
432020,9221,10
432020,26138,9
432020,7725,9
432020,19125,9
432020,19160,9
432020,27723,9
432020,1691,8
432020,19103,8
432020,13575,8
432020,16205,8
432020,1542,7
432020,19141,7
432020,19083,7
432020,27199,6
432020,32989,5
432020,22753,5
432020,18045,5
432020,27646,5
432020,10264,5
432020,18886,4
432020,31617,4
432020,7739,4
432020,11535,4
432020,30729,4
432020,19064,4
432020,19127,4
432020,19146,4
432020,16203,4
432020,13528,4
432020,22789,4
432020,7784,4
432020,19343,4
432020,13150,4
432020,6828,3
432020,20939,3
432020,10197,3
432020,15048,3
432020,9277,3
